4.41347,-5.70008,0
4.47463,-5.72726,0
4.49957,-5.70768,0
4.52444,-5.688,0
4.56486,-5.6877,0
4.63054,-5.71824,0
4.69657,-5.74832,0
4.79221,-5.81342,0
4.81881,-5.79399,0
4.86783,-5.80125,0
4.9267,-5.81965,0
4.95204,-5.7981,0
4.91528,-5.70446,0
4.89289,-5.62862,0
4.91608,-5.60572,0
4.9405,-5.58421,0
5.0041,-5.60662,0
5.03387,-5.59068,0
5.05822,-5.56866,0
5.11152,-5.57824,0
5.2193,-5.64621,0
5.27458,-5.65629,0
5.31017,-5.64488,0
5.33475,-5.62165,0
5.41247,-5.65394,0
5.45446,-5.64826,0
5.48952,-5.63515,0
5.51405,-5.61114,0
5.53848,-5.58703,0
5.66675,-5.66675,0
5.85406,-5.80319,0
5.88289,-5.7811,0
5.90448,-5.75189,0
5.93455,-5.73093,0
5.94361,-5.68977,0
5.98434,-5.67893,0
6.06005,-5.70072,0
6.08486,-5.67423,0
6.11323,-5.65102,0
6.16069,-5.64523,0
6.24522,-5.67276,0
6.27214,-5.64746,0
6.31239,-5.63403,0
6.4223,-5.68197,0
6.47184,-5.67565,0
6.56069,-5.70312,0
6.61657,-5.7012,0
6.69309,-5.71644,0
6.83704,-5.78798,0
6.94955,-5.83137,0
7.01491,-5.83424,0
7.0403,-5.80358,0
7.0702,-5.7766,0
7.0697,-5.72493,0
7.12035,-5.71468,0
7.31191,-5.81615,0
7.3969,-5.83125,0
7.47271,-5.83832,0
7.55978,-5.85341,0
7.61143,-5.84046,0
7.6655,-5.82898,0
7.72201,-5.81895,0
7.78578,-5.81392,0
7.82876,-5.79298,0
7.83622,-5.74576,0
7.87012,-5.71797,0
7.89499,-5.68358,0
7.97426,-5.68799,0
8.07985,-5.71027,0
8.10633,-5.67611,0
8.16142,-5.66178,0
8.30719,-5.70938,0
8.34194,-5.67983,0
8.4139,-5.67525,0
8.43859,-5.63848,0
8.46311,-5.60161,0
0,-0,0
0,-0,0
0,-0,0
8.90368,-5.67227,0
9.05605,-5.71394,0
9.15637,-5.72154,0
9.23483,-5.71468,0
9.32106,-5.71195,0
9.41856,-5.71533,0
9.5017,-5.7092,0
9.46808,-5.63292,0
9.49257,-5.59155,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
11.6082,-5.78763,0
11.7445,-5.79177,0
11.7697,-5.74047,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
5.21389,-0.50204,0
5.21603,-0.479286,0
4.23283,-0.370325,0
4.23341,-0.351769,0
4.19802,-0.330391,0
4.19942,-0.312071,0
4.13091,-0.288862,0
4.06228,-0.266256,0
4.05143,-0.247796,0
3.93266,-0.223313,0
3.8607,-0.202331,0
3.86155,-0.185484,0
3.83635,-0.167499,0
3.83904,-0.150836,0
3.83766,-0.134014,0
3.83821,-0.117268,0
3.83868,-0.10052,0
3.81109,-0.0831585,0
3.81142,-0.0665287,0
3.81167,-0.0498977,0
3.81485,-0.0332919,0
3.81196,-0.0166331,0
3.815,-1.38567e-07,0
3.81496,0.0166459,0
3.82285,0.0333614,0
3.82267,0.0500414,0
3.82242,0.0667204,0
3.80609,0.0830491,0
3.8057,0.0996555,0
3.80522,0.11626,0
3.83166,0.133805,0
3.83504,0.150679,0
3.83435,0.167411,0
3.83458,0.184188,0
3.83374,0.200918,0
3.83283,0.217643,0
3.83883,0.234793,0
3.85273,0.252521,0
3.85159,0.26933,0
3.84839,0.285985,0
3.8471,0.302774,0
3.85771,0.32055,0
3.85926,0.337641,0
3.85775,0.354477,0
3.86711,0.372361,0
3.86545,0.38923,0
3.86073,0.405779,0
3.85893,0.422621,0
3.85705,0.439455,0
3.85509,0.45628,0
3.89277,0.477971,0
3.89064,0.494952,0
3.88845,0.511924,0
3.8624,0.525649,0
3.86006,0.542497,0
3.85766,0.559334,0
3.8809,0.580004,0
3.88327,0.597693,0
3.88063,0.614631,0
3.87297,0.630754,0
3.87018,0.647647,0
3.88703,0.667914,0
3.88408,0.684868,0
3.88106,0.701809,0
3.88386,0.71983,0
3.88068,0.73677,0
3.86467,0.751215,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.529,3.35714,0
12.5847,3.43098,0
12.4993,3.46635,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.94537,4.90098,0
5.94392,4.9435,0
5.90237,4.95268,0
5.85247,4.95448,0
5.79353,4.94814,0
5.77189,4.97338,0
5.75013,4.99851,0
5.5997,4.91081,0
5.57822,4.93519,0
5.55664,4.95949,0
5.53494,4.98368,0
0,0,0
0,0,0
0,0,0
5.40324,5.0386,0
5.39941,5.07926,0
5.36269,5.089,0
5.3426,5.11443,0
5.32024,5.13769,0
5.29777,5.16086,0
5.27377,5.18252,0
5.22767,5.18225,0
5.18168,5.18168,0
5.15198,5.19714,0
5.12925,5.21957,0
5.16295,5.29992,0
5.13978,5.3224,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.48388,4.70819,0
3.48163,4.74835,0
3.46088,4.76349,0
3.38047,4.69577,0
3.35995,4.71047,0
3.33936,4.72509,0
3.33019,4.756,0
3.31282,4.77541,0
3.28856,4.78488,0
3.26427,4.79422,0
3.24332,4.80842,0
3.21175,4.80673,0
3.18026,4.80485,0
3.15927,4.81868,0
3.13821,4.83242,0
3.10195,4.82252,0
3.07873,4.83263,0
3.05975,4.8494,0
3.05816,4.89409,0
3.03941,4.91163,0
3.01795,4.92485,0
3.00525,4.9525,0
2.99598,4.98614,0
2.97419,4.99917,0
2.88992,4.90612,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.73809,5.31632,0
2.85923,5.61156,0
2.83472,5.62398,0
2.81015,5.6363,0
0,0,0
0,0,0
1.4832,3.07498,0
1.46977,3.08143,0
1.45332,3.08148,0
1.43986,3.08779,0
1.42554,3.09223,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.04725,4.88213,0
2.03473,4.91227,0
2.00457,4.89981,0
1.96781,4.8705,0
1.91764,4.80659,0
1.86403,4.7321,0
1.83575,4.72062,0
1.82266,4.74819,0
1.77642,4.68877,0
1.76294,4.71521,0
1.74235,4.72286,0
1.72378,4.73605,0
1.7031,4.74353,0
1.68239,4.75091,0
1.64417,4.70817,0
1.45041,4.21229,0
0,0,0
0,0,0
1.39514,4.23091,0
1.51295,4.65637,0
1.51365,4.72865,0
1.493,4.7352,0
1.46343,4.71302,0
1.43145,4.68207,0
1.4113,4.68923,0
1.39026,4.69342,0
1.36976,4.69944,0
1.34676,4.69672,0
1.32626,4.70256,0
